NU_ANO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_ESCOLA,NU_NOTA_REDACAO,TP_ST_CONCLUSAO
2019,471.6,566.8,559.0,475.4,2,780,2
2019,552.1,594.7,594.8,719.7,2,860,2
2019,438.7,495.8,437.7,471.9,1,380,1
2019,396.2,536.7,505.4,401.0,2,660,2
2019,541.0,602.0,612.0,535.3,1,700,1
2019,394.0,526.8,524.9,547.8,1,440,3
2019,425.3,427.0,561.2,444.6,1,560,1
2019,432.0,581.0,559.2,567.4,1,560,1
2019,540.1,569.9,538.3,564.1,1,540,3
2019,457.1,576.1,562.1,441.1,2,720,2
2019,402.6,517.7,546.3,442.3,1,640,1
2019,400.6,360.5,411.3,457.3,1,500,1
2019,405.0,401.8,404.9,445.5,1,0,1
2019,584.3,539.1,593.0,619.4,2,640,2
2019,373.4,444.5,374.8,440.8,1,600,1
2019,519.7,585.4,575.6,606.4,1,620,3
2019,535.5,587.5,558.6,524.4,1,620,3
2019,480.3,554.1,522.7,545.6,1,640,3
2019,513.8,563.3,573.3,616.7,1,760,3
2019,486.9,472.5,517.8,399.2,1,540,1
2019,511.4,534.7,566.5,476.6,1,0,1
2019,440.3,393.5,509.3,412.4,2,420,2
2019,516.3,521.5,543.9,458.6,2,700,2
2019,655.2,664.3,638.5,795.5,1,900,1
2019,576.4,556.5,552.7,505.8,1,820,1
2019,485.6,374.1,435.7,403.6,1,660,1
2019,443.8,492.4,479.7,502.7,2,340,2
2019,435.8,555.9,549.1,578.5,2,720,2
2019,443.2,401.3,498.2,473.6,1,0,4
2019,499.2,529.8,492.8,615.8,1,360,1
2019,441.2,471.5,446.5,421.9,1,420,1
2019,387.0,548.0,553.1,623.6,1,580,1
2019,429.8,602.7,546.4,406.4,1,560,1
2019,420.2,477.5,469.7,371.1,1,600,1
2019,443.8,510.7,484.1,578.9,1,740,1
2019,546.5,548.0,545.9,589.7,1,320,1
2019,404.7,516.5,534.7,487.7,1,600,3
2019,392.6,456.5,526.8,383.5,1,580,1
2019,408.8,387.8,444.7,536.8,2,520,2
2019,475.9,499.2,513.3,408.4,2,620,2
2019,402.8,400.8,443.2,447.2,1,0,3
2019,580.6,624.4,610.4,545.1,1,820,1
2019,459.0,471.8,421.4,400.5,1,580,3
2019,346.2,510.7,457.4,401.1,1,540,1
2019,450.0,377.0,473.3,457.8,2,0,2
2019,413.1,388.8,448.8,362.4,2,520,2
2019,392.9,438.0,424.9,418.9,2,420,2
2019,448.5,516.2,520.6,477.5,1,640,1
2019,515.1,412.1,551.7,418.2,1,520,1
2019,494.9,566.6,583.2,694.8,2,840,2
2019,380.0,436.4,409.0,369.2,1,560,1
2019,364.6,432.8,491.2,370.5,1,320,1
2019,420.7,512.3,507.0,551.2,1,620,1
2019,472.9,568.8,576.5,544.2,1,720,1
2019,409.3,402.1,462.1,469.0,2,580,2
2019,511.1,493.3,561.9,505.3,2,720,2
2019,619.5,622.8,595.9,754.1,1,720,3
2019,452.9,489.7,397.8,372.2,1,560,1
2019,365.8,413.5,482.3,396.4,1,480,3
2019,608.2,617.2,569.1,673.5,3,780,2
2019,528.9,471.5,504.8,452.6,2,320,2
2019,467.1,362.2,446.4,386.0,1,640,1
2019,382.3,460.8,389.6,468.0,1,300,1
2019,485.8,539.7,527.4,576.8,1,680,3
2019,506.3,500.5,535.8,546.6,1,520,1
2019,439.9,448.5,419.3,401.9,1,560,1
2019,414.5,459.8,589.6,604.0,1,880,1
2019,497.8,432.5,368.9,383.5,2,260,2
2019,426.6,468.1,529.3,523.0,2,580,2
2019,664.4,653.5,622.7,770.3,1,960,1
2019,502.2,370.7,485.5,593.1,1,680,3
2019,433.8,384.5,516.6,421.9,1,580,1
2019,380.5,503.9,519.0,572.0,1,560,1
2019,481.0,570.6,531.2,570.0,1,700,1
2019,574.9,583.4,622.3,620.1,1,940,3
2019,436.2,396.6,380.6,414.5,2,580,2
2019,590.4,542.1,582.6,744.0,2,760,2
2019,444.7,530.3,563.0,450.0,2,660,2
2019,433.1,486.7,507.6,414.4,1,600,1
2019,618.2,644.6,581.3,668.2,1,520,1
2019,556.1,587.7,595.6,602.8,1,700,1
2019,610.5,580.6,576.4,695.4,1,600,3
2019,554.1,558.0,578.8,535.1,2,700,2
2019,403.9,469.2,486.3,480.0,2,560,2
2019,556.9,591.4,583.2,541.5,1,700,1
2019,382.9,414.5,413.4,360.5,2,480,2
2019,699.7,730.8,671.2,816.5,3,880,2
2019,526.7,419.0,503.7,489.7,1,560,3
2019,474.3,420.5,464.4,480.9,1,300,3
2019,408.6,416.6,468.0,515.6,1,860,3
2019,448.1,514.2,457.9,504.2,1,540,1
2019,431.9,601.3,573.5,467.8,1,800,1
2019,370.7,352.6,483.8,420.4,1,580,3
2019,441.3,579.5,514.4,495.7,1,540,1
2019,351.0,377.8,476.7,405.1,2,340,2
2019,502.7,528.3,549.2,606.0,1,660,1
2019,439.6,518.4,519.2,501.2,1,580,1
2019,435.3,425.2,419.0,404.3,1,280,1
2019,366.1,407.7,480.4,485.6,1,480,1
2019,433.9,526.9,512.7,437.3,1,460,1
2019,616.2,625.3,629.0,681.2,1,940,1
2019,576.3,587.2,584.8,672.2,1,960,3
2019,536.3,415.1,476.5,481.5,2,520,2
2019,476.0,536.5,562.2,662.6,2,640,2
2019,592.4,616.2,626.9,689.7,1,640,3
2019,573.5,645.0,598.5,658.1,1,640,1
2019,416.9,497.3,510.1,460.9,1,540,1
2019,370.5,500.7,528.2,404.9,1,800,3
2019,399.6,406.8,490.5,467.2,2,560,2
2019,614.2,679.9,600.2,763.0,2,780,2
2019,488.0,496.1,582.3,457.4,1,660,1
2019,439.3,377.4,443.1,530.8,1,560,1
2019,438.0,511.0,510.6,392.7,1,600,1
2019,408.3,411.0,510.0,626.6,1,560,1
2019,578.4,618.7,542.5,571.1,1,880,3
2019,588.0,546.6,566.9,573.3,1,700,3
2019,509.9,539.2,530.9,562.4,1,620,1
2019,391.0,494.9,559.2,460.0,1,320,3
2019,476.6,455.7,466.0,379.0,1,520,1
2019,497.5,434.4,506.7,501.7,1,320,1
2019,428.4,481.9,556.9,602.5,3,680,2
2019,495.6,528.7,546.7,400.5,1,560,1
2019,435.7,434.2,474.6,506.7,1,500,1
2019,442.2,514.5,551.3,627.3,1,700,1
2019,416.7,439.5,409.1,438.0,1,0,3
2019,570.5,558.8,593.7,605.5,2,660,2
2019,515.4,554.9,500.7,452.2,3,660,2
2019,481.5,545.6,570.1,624.0,1,600,3
2019,553.0,616.6,611.7,588.1,3,720,2
2019,668.7,624.2,643.3,722.0,3,880,2
2019,492.6,564.3,559.8,574.3,1,640,1
2019,607.2,644.0,572.9,569.6,1,540,1
2019,510.6,441.8,555.6,522.0,1,400,1
2019,563.5,515.3,544.6,593.0,1,860,3
2019,396.2,474.9,452.6,468.4,1,620,1
2019,574.5,502.1,565.6,563.8,1,0,3
2019,359.9,404.9,467.0,458.9,1,500,1
2019,494.6,515.9,581.2,408.5,1,580,1
2019,591.9,583.5,565.7,721.6,3,420,2
2019,446.8,409.3,513.9,410.1,2,500,2
2019,518.4,486.6,554.4,474.8,2,480,2
2019,574.5,588.5,578.8,645.0,3,840,2
2019,607.0,549.3,445.6,701.8,1,900,1
2019,549.6,578.5,617.9,687.2,1,940,1
2019,481.8,501.0,518.3,478.7,1,640,1
2019,488.2,538.6,541.2,540.5,1,500,1
2019,443.5,462.7,484.8,505.5,1,360,1
2019,486.8,410.9,558.3,808.2,1,320,1
2019,433.3,569.6,567.6,653.1,2,600,2
2019,388.8,388.2,463.1,374.2,2,560,2
2019,371.6,501.1,478.2,381.6,1,240,1
2019,399.3,472.1,514.6,428.8,3,640,2
2019,436.8,505.5,555.9,449.2,1,720,1
2019,561.3,629.4,588.6,448.7,1,920,1
2019,399.0,444.3,454.6,558.6,1,540,3
2019,614.7,569.9,509.5,608.4,1,740,1
2019,405.8,446.6,519.4,462.6,2,620,2
2019,419.9,422.8,404.9,412.2,2,500,2
2019,604.7,560.5,572.7,778.0,1,480,1
2019,401.6,357.4,466.0,467.0,1,760,1
2019,637.3,625.4,583.8,690.5,1,720,1
2019,409.7,337.5,433.3,383.3,1,500,1
2019,564.9,419.5,374.5,599.8,2,680,2
2019,509.2,508.9,565.6,533.4,3,540,2
2019,567.7,595.5,429.2,497.1,1,620,1
2019,532.4,478.4,375.5,432.6,2,580,2
2019,417.6,355.2,435.5,422.2,1,600,1
2019,436.3,404.3,406.1,498.4,2,320,2
2019,660.0,619.9,630.0,800.2,3,940,2
2019,445.9,529.2,493.8,467.5,1,800,1
2019,423.8,418.6,428.0,438.9,1,420,3
2019,560.0,554.5,565.1,655.9,3,580,2
2019,544.9,560.7,571.6,609.8,1,820,1
2019,378.9,528.3,492.1,589.0,1,600,1
2019,580.1,608.1,607.7,625.7,3,800,2
2019,569.8,627.6,620.6,600.0,1,640,1
2019,436.0,492.3,347.6,426.8,2,540,2
2019,460.5,492.0,485.3,478.0,3,480,2
2019,539.9,589.2,562.1,547.1,1,900,1
2019,501.6,449.0,521.4,465.5,1,0,3
2019,390.2,488.2,489.9,446.8,2,520,2
2019,344.5,366.7,467.8,373.8,2,640,2
2019,437.6,445.6,476.3,461.6,2,340,2
2019,420.2,367.3,443.8,427.4,1,240,1
2019,382.2,504.7,569.0,428.9,1,260,1
2019,422.6,515.5,505.5,448.3,1,520,1
2019,428.3,531.6,571.0,407.0,1,500,1
2019,511.9,515.0,399.4,468.4,1,560,1
2019,465.6,460.7,508.2,512.8,1,620,1
2019,358.0,371.6,493.1,390.1,1,600,1
2019,393.0,469.0,509.2,399.7,2,520,2
2019,629.0,485.0,561.5,679.0,1,820,3
2019,550.8,504.9,562.5,599.9,1,540,1
2019,458.9,517.4,500.1,521.0,1,500,1
2019,488.9,418.1,515.1,572.5,2,360,2
2019,500.2,418.2,493.1,528.6,1,560,1
2019,493.4,418.0,434.2,410.6,2,0,2
2019,604.0,690.5,640.7,659.1,3,660,2
2019,406.1,548.3,550.6,528.6,1,480,1
2019,412.7,361.5,431.7,387.1,2,360,2
2019,523.5,479.9,499.4,493.3,1,620,1
2019,544.5,497.9,512.8,623.2,1,600,1
2019,439.7,428.3,416.0,473.9,1,0,3
2019,534.5,416.8,501.5,571.6,1,680,1
2019,507.9,615.5,638.1,627.8,1,600,1
2019,420.3,391.4,527.0,467.5,2,520,2
2019,433.7,457.3,477.8,482.6,2,360,2
2019,546.5,564.9,606.1,562.9,1,700,1
2019,421.4,365.4,500.4,543.4,1,460,1
2019,569.9,610.0,600.8,745.4,3,740,2
2019,503.8,407.8,372.6,452.7,2,420,2
2019,519.1,346.2,326.5,610.9,1,420,1
2019,410.0,441.2,454.5,506.8,1,480,1
2019,530.8,587.8,562.7,416.1,1,720,1
2019,595.3,598.2,624.4,634.6,1,860,1
2019,524.1,639.7,529.8,463.3,1,720,1
2019,369.8,459.4,549.2,528.0,2,620,2
2019,445.6,567.6,586.0,604.8,2,780,2
2019,552.7,533.4,491.5,622.5,1,600,1
2019,396.6,403.6,401.5,548.7,1,520,1
2019,481.5,539.9,525.1,606.6,2,640,2
2019,544.3,496.4,398.8,499.8,1,380,1
2019,558.8,598.6,601.7,597.2,1,460,1
2019,420.0,404.0,488.2,381.2,1,620,1
2019,443.3,493.5,501.1,470.0,1,660,1
2019,379.3,413.5,426.1,380.1,1,540,1
2019,409.7,456.5,506.0,509.9,1,560,3
2019,583.4,615.2,560.7,589.9,1,580,1
2019,455.2,559.9,571.2,536.1,1,640,3
2019,482.1,506.3,541.8,411.1,1,540,1
2019,569.3,544.4,493.2,570.5,1,640,3
2019,683.8,738.3,647.6,819.1,1,940,1
2019,556.3,605.5,590.7,509.9,1,580,1
2019,434.0,462.3,505.7,433.5,1,620,1
2019,588.4,588.1,616.2,586.0,2,700,2
2019,507.2,561.3,601.8,618.7,1,540,1
2019,425.1,578.0,592.7,578.9,3,660,2
2019,401.8,534.6,473.9,396.7,1,380,1
2019,442.3,499.8,479.5,454.5,1,380,1
2019,358.5,431.2,485.2,398.7,2,360,2
2019,604.6,548.8,577.2,614.8,1,720,1
2019,378.8,428.6,489.9,429.7,2,380,2
2019,502.5,390.3,550.4,576.9,2,680,2
2019,486.3,589.8,564.1,640.0,2,720,2
2019,391.7,439.1,438.2,376.9,2,640,2
2019,565.2,562.3,560.4,625.8,3,900,2
2019,454.8,474.6,526.4,443.4,1,580,1
2019,511.2,444.4,485.6,403.7,2,0,2
2019,421.0,432.5,384.7,379.3,2,560,2
2019,698.9,673.6,679.0,838.6,1,680,3
2019,430.7,349.4,346.0,369.2,1,360,1
2019,361.2,450.7,497.4,388.3,1,440,1
2019,526.0,349.2,517.2,627.3,1,680,3
2019,484.7,537.5,555.8,629.6,1,760,4
2019,524.7,514.9,539.7,495.6,2,820,2
2019,459.1,366.2,490.6,536.4,1,460,1
2019,396.5,440.4,487.1,368.6,1,400,3
2019,403.7,538.5,578.7,555.8,1,620,1
2019,581.5,670.3,597.8,555.4,3,620,2
2019,467.2,506.7,492.9,405.7,2,560,2
2019,453.8,458.6,488.9,434.8,3,540,2
2019,560.1,482.8,561.8,630.9,3,640,2
2019,596.2,597.6,606.9,619.7,1,320,3
2019,503.5,569.6,521.6,476.9,2,600,2
2019,417.0,340.6,413.7,423.4,2,340,2
2019,483.3,369.3,485.1,371.0,1,280,1
2019,496.8,518.9,527.8,364.3,1,640,1
2019,460.5,503.7,546.2,607.5,1,600,1
2019,609.6,603.2,584.3,450.0,1,720,3
2019,602.1,627.0,554.2,702.8,3,900,2
2019,406.6,420.4,469.8,532.7,1,560,3
2019,526.7,354.0,578.3,497.6,1,580,1
2019,476.8,521.8,503.6,417.7,1,560,1
2019,531.7,551.2,590.3,680.7,1,700,1
2019,420.3,546.4,435.9,360.5,1,520,1
2019,433.8,413.9,486.9,449.4,1,0,1
2019,520.9,532.8,520.6,454.2,1,700,1
2019,477.0,566.0,600.1,589.5,1,580,1
2019,604.2,653.3,636.0,668.7,1,840,1
2019,465.0,396.2,465.0,472.7,1,440,1
2019,423.4,429.9,541.5,433.0,1,840,1
2019,411.2,462.1,468.2,390.5,1,440,1
2019,472.7,370.1,481.7,404.8,1,320,3
2019,538.3,580.2,566.6,670.2,2,400,2
2019,420.3,479.4,537.7,508.7,1,440,1
2019,486.9,355.3,485.1,584.1,1,680,1
2019,609.3,646.2,602.2,722.6,2,700,2
2019,507.8,576.9,508.7,428.8,2,980,2
2019,491.3,598.8,582.6,526.1,1,540,1
2019,593.4,642.4,616.9,538.0,1,880,1
2019,439.9,544.4,516.5,360.9,2,540,2
2019,513.1,604.6,523.6,398.0,2,640,2
2019,572.9,628.3,623.9,713.7,1,520,1
2019,406.8,475.4,540.9,552.2,2,620,2
2019,471.0,458.1,526.3,638.9,2,560,2
2019,455.9,562.5,553.9,596.7,1,600,1
2019,383.5,401.3,515.1,388.7,2,0,2
2019,423.9,435.1,543.3,452.1,1,460,1
2019,384.9,476.2,525.3,445.0,2,180,2
2019,625.8,642.8,630.2,724.0,3,800,2
2019,430.0,478.4,498.0,453.9,1,600,1
2019,487.3,535.7,524.4,440.4,2,680,2
2019,371.0,450.6,366.2,425.9,1,500,1
2019,484.7,436.2,510.4,375.5,1,320,1
2019,421.2,518.8,467.2,585.2,1,540,1
2019,445.3,558.2,567.0,581.0,3,680,2
2019,497.4,524.7,568.0,666.3,3,880,2
2019,541.3,527.7,542.1,498.2,1,300,1
2019,501.2,552.8,485.0,508.0,2,540,2
2019,537.0,569.3,567.1,523.5,1,620,1
2019,542.8,626.3,584.5,760.6,2,720,2
2019,432.2,512.3,550.3,563.3,2,480,2
2019,525.9,584.9,561.2,540.0,2,760,2
2019,487.8,486.2,551.3,481.5,2,600,2
2019,357.1,527.6,526.7,363.2,2,520,2
2019,538.5,483.9,513.8,489.9,1,440,1
2019,408.6,465.7,427.1,449.8,1,540,1
2019,400.8,440.2,468.8,424.6,2,560,2
2019,523.4,532.9,538.4,462.2,1,740,1
2019,661.6,696.9,666.7,783.8,1,580,1
2019,398.4,351.0,490.8,441.5,1,520,3
2019,484.4,529.2,546.1,583.6,1,520,1
2019,397.4,510.0,404.6,424.9,1,300,1
2019,449.0,423.9,459.2,394.0,1,680,1
2019,554.0,525.8,548.1,661.5,1,600,3
2019,536.8,633.1,591.7,651.1,1,600,1
2019,483.5,424.4,479.9,415.1,2,640,2
2019,574.0,569.8,573.7,488.9,1,540,1
2019,500.2,456.7,526.0,379.0,1,640,1
2019,585.8,577.9,560.6,468.3,1,720,1
2019,489.3,528.1,532.7,568.6,1,840,1
2019,444.6,343.7,471.4,457.9,1,380,1
2019,421.4,444.6,493.0,397.0,1,580,1
2019,410.8,476.7,511.9,376.1,2,360,2
2019,412.0,458.7,522.4,450.9,1,460,1
2019,481.9,407.2,528.6,538.8,1,600,1
2019,559.0,578.2,555.0,619.1,1,940,1
2019,489.1,534.0,563.0,600.3,1,480,1
2019,440.7,557.9,562.6,474.9,1,640,1
2019,451.8,523.7,452.0,522.9,2,560,2
2019,543.6,530.5,528.2,508.9,2,620,2
2019,395.9,509.0,527.6,479.0,1,420,1
2019,555.3,587.3,595.1,605.3,1,520,1
2019,549.8,597.2,595.5,655.9,1,740,1
2019,349.1,468.0,478.5,429.9,1,300,3
2019,469.1,500.5,513.0,458.7,1,700,1
2019,602.3,594.3,587.3,726.8,1,740,1
2019,489.3,364.3,531.6,568.7,2,440,2
2019,624.0,642.8,573.5,841.0,1,880,3
2019,567.1,594.6,600.0,478.3,1,660,1
2019,467.8,487.1,517.4,427.3,1,560,1
2019,473.4,445.6,481.9,554.7,1,460,1
2019,546.2,531.7,637.2,450.8,1,880,1
2019,639.4,628.4,625.5,758.5,3,960,2
2019,514.9,586.6,559.7,577.0,1,520,3
2019,535.7,614.3,567.9,470.4,1,840,3
2019,373.4,501.0,434.1,470.9,1,320,1
2019,529.7,540.7,511.1,429.5,2,0,2
2019,378.1,464.3,493.2,454.4,2,600,2
2019,387.9,430.3,397.8,435.2,1,480,3
2019,471.1,462.3,513.2,432.7,1,500,1
2019,568.4,567.4,578.7,699.7,1,740,1
2019,574.8,478.8,575.1,580.6,1,600,1
2019,426.8,388.3,429.5,440.4,2,260,2
2019,557.6,622.4,580.0,591.5,2,520,2
2019,386.8,476.4,523.9,523.2,2,540,2
2019,396.5,523.1,516.4,510.6,1,440,3
2019,470.7,428.8,553.2,406.1,2,580,2
2019,523.0,587.8,552.7,701.4,2,600,2
2019,436.4,467.7,496.4,370.2,1,600,1
2019,380.5,499.6,521.8,370.9,1,700,3
2019,426.3,349.3,417.2,573.4,1,720,1
2019,449.5,379.3,419.4,480.4,1,600,3
2019,388.8,488.3,403.8,385.9,1,420,1
2019,460.1,567.8,528.7,667.3,1,560,3
2019,473.9,352.7,472.7,404.1,1,520,1
2019,582.8,602.5,550.1,595.5,2,700,2
2019,658.4,627.5,626.5,753.1,1,740,1
2019,483.2,588.5,561.3,743.3,1,580,1
2019,441.4,527.8,536.4,460.2,1,500,1
2019,367.6,393.4,500.3,462.1,1,580,1
2019,362.1,476.2,463.4,380.7,1,560,1
2019,570.4,605.7,601.6,619.6,2,580,2
2019,451.4,460.5,492.4,417.0,2,260,2
2019,568.6,608.4,606.8,707.2,1,680,3
2019,431.1,539.7,544.7,387.7,1,460,1
2019,437.5,576.5,550.3,602.2,1,520,1
2019,439.6,553.5,523.6,507.3,2,540,2
2019,419.1,519.6,509.3,367.2,1,440,1
2019,360.3,467.3,505.2,501.8,2,520,2
2019,540.3,615.0,529.8,725.6,1,900,1
2019,413.5,441.0,474.0,539.1,1,0,1
2019,444.2,428.3,467.2,416.7,1,500,3
2019,373.5,420.5,482.4,449.0,2,320,2
2019,519.5,395.7,441.7,374.2,1,460,1
2019,547.3,493.1,539.8,480.7,1,480,1
2019,604.1,668.7,660.1,747.2,2,820,2
2019,381.6,464.6,519.7,481.1,1,600,1
2019,427.7,341.5,458.7,423.9,1,520,3
2019,385.6,339.2,466.9,362.4,1,460,1
2019,437.6,499.8,490.3,459.2,2,540,2
2019,414.8,503.7,460.9,512.5,1,480,1
2019,442.2,368.3,483.3,407.8,1,540,1
2019,591.9,626.3,595.0,566.3,1,580,3
2019,378.8,459.9,471.5,441.7,1,480,3
2019,504.4,524.7,460.7,446.8,2,780,2
2019,419.5,369.7,472.5,423.7,1,580,1
2019,398.1,518.9,538.0,464.1,2,540,2
2019,431.4,327.8,412.3,480.5,2,300,2
2019,519.6,497.9,556.7,435.9,1,720,1
2019,643.7,625.8,636.2,816.9,1,720,1
2019,577.1,599.7,566.1,448.2,1,800,3
2019,605.8,557.2,579.8,715.9,1,660,1
2019,550.3,589.6,594.9,694.9,2,960,2
2019,372.9,348.6,487.3,455.3,1,600,3
2019,428.7,458.4,502.2,411.6,1,220,1
2019,421.3,429.6,517.5,561.4,1,540,1
2019,496.5,483.8,550.9,615.6,1,540,1
2019,474.2,336.8,505.0,430.9,2,0,2
2019,572.9,518.8,516.7,658.0,1,660,1
2019,413.1,412.4,489.6,562.8,2,560,2
2019,411.6,476.0,357.8,439.2,1,480,1
2019,462.1,553.0,543.8,757.2,1,640,3
2019,410.1,462.1,547.2,533.8,1,480,1
2019,588.5,487.0,575.4,656.0,3,880,2
2019,579.6,533.1,516.4,587.2,1,760,1
2019,486.2,452.8,432.9,451.9,2,620,2
2019,375.1,550.9,511.4,422.1,1,360,1
2019,463.1,417.0,376.5,552.7,2,520,2
2019,395.9,532.6,489.7,449.1,1,720,1
2019,527.3,555.3,587.7,621.5,1,520,1
2019,563.7,513.2,545.0,531.5,1,600,1
2019,432.8,518.3,528.3,446.1,1,460,1
2019,463.0,414.5,381.5,506.5,1,540,1
2019,497.0,586.2,557.6,557.6,1,620,1
2019,444.0,521.4,546.2,456.2,2,900,2
2019,471.2,477.1,522.4,412.9,1,560,4
2019,581.5,601.6,575.3,647.3,2,860,2
2019,500.2,524.0,482.4,626.6,1,580,1
2019,465.2,526.5,546.8,484.8,2,540,2
2019,462.0,556.0,507.9,385.0,1,720,3
2019,485.0,549.6,563.7,599.2,1,580,1
2019,523.3,361.9,356.3,460.1,1,340,1
2019,513.3,573.6,579.5,513.0,1,860,1
2019,583.4,562.6,560.7,617.7,1,580,1
2019,485.8,584.8,545.1,499.8,2,760,2
2019,555.8,555.7,583.8,648.6,1,580,1
2019,564.4,574.9,603.5,642.5,1,560,3
2019,492.2,487.4,537.3,429.2,1,520,1
2019,342.2,393.8,484.9,393.6,1,280,1
2019,533.8,464.2,467.2,496.9,1,640,1
2019,481.4,563.8,546.1,554.0,2,560,2
2019,371.5,409.5,362.9,434.0,1,280,1
2019,497.7,427.5,468.2,391.9,2,520,2
2019,365.1,490.4,472.4,440.5,1,440,1
2019,484.3,531.3,525.4,401.0,1,400,1
2019,414.2,476.9,426.7,367.3,1,260,3
2019,496.0,573.3,581.0,443.0,1,540,1
2019,395.8,541.4,484.8,542.8,2,600,2
2019,405.5,453.6,482.3,551.5,2,600,2
2019,501.2,410.0,393.6,401.9,1,520,1
2019,494.1,477.2,510.5,514.0,1,460,1
2019,544.3,593.4,540.7,470.1,2,520,2
2019,496.0,568.3,557.6,453.2,1,540,3
2019,514.6,539.9,532.9,525.1,2,560,2
2019,463.6,483.2,497.4,516.9,1,720,3
2019,499.6,550.9,568.9,447.8,1,660,1
2019,412.8,482.8,481.3,653.7,1,600,1
2019,380.8,526.5,530.4,509.5,2,600,2
2019,619.6,649.6,585.6,732.6,3,820,2
2019,488.2,462.8,559.5,626.1,3,680,2
2019,507.1,337.9,469.7,439.6,1,540,1
2019,457.3,533.8,561.7,399.6,1,580,1
2019,450.4,510.6,530.3,456.0,1,700,1
2019,435.7,586.5,571.9,455.6,2,740,2
2019,600.4,605.3,603.8,662.8,3,720,2
2019,399.9,488.8,499.1,451.7,2,400,2
2019,554.8,517.1,551.8,678.8,2,600,2
2019,382.2,536.3,578.6,549.8,1,640,1
2019,474.7,506.5,558.2,416.3,2,520,2
2019,574.5,558.3,542.0,541.8,1,860,1
2019,452.1,588.1,562.2,560.2,1,460,1
2019,513.7,600.5,577.1,625.6,2,680,2
2019,671.7,696.3,569.8,761.2,3,880,2
2019,390.4,488.8,494.5,675.2,2,840,2
2019,506.0,572.2,582.9,405.4,1,680,1
2019,437.4,521.6,565.0,485.4,1,580,1
2019,399.8,551.4,527.6,669.2,1,460,3
2019,466.8,449.8,524.8,490.9,1,560,3
2019,516.7,571.4,585.1,571.5,1,440,3
2019,494.1,576.2,537.3,513.5,1,560,1
2019,550.3,553.0,577.4,621.1,1,620,3
2019,420.0,485.6,440.2,458.4,1,0,1
2019,532.8,556.5,509.4,444.6,2,520,2
2019,399.4,475.2,494.1,430.2,1,460,1
2019,454.2,410.0,553.9,448.7,2,600,2
2019,370.5,367.2,442.7,503.4,3,520,2
2019,599.7,628.5,602.4,647.0,1,760,1
2019,468.1,556.6,551.7,606.7,2,600,2
2019,375.2,416.8,505.4,468.3,1,320,3
2019,549.6,623.9,628.6,668.0,1,700,3
2019,477.0,494.6,502.6,414.6,2,740,2
2019,469.4,425.3,464.0,463.3,2,500,2
2019,602.3,626.7,626.0,678.3,1,760,1
2019,552.8,573.9,586.6,685.2,2,680,2
2019,478.9,410.4,464.1,455.0,1,560,1
2019,534.5,570.1,593.4,460.1,1,580,1
2019,460.2,367.0,504.6,534.6,3,800,2
2019,639.7,611.7,589.3,748.7,3,880,2
2019,408.5,415.1,478.1,459.4,2,600,2
2019,439.8,406.6,517.3,401.1,1,540,1
2019,572.7,575.6,544.7,564.4,2,580,2
2019,574.5,600.2,580.3,663.2,1,900,1
2019,468.6,507.3,542.5,426.3,1,460,1
2019,349.5,458.6,492.6,466.3,2,520,2
2019,594.3,591.1,559.9,522.7,1,920,1
2019,454.4,491.9,521.5,464.2,1,560,3
2019,545.9,545.3,492.8,622.2,3,560,2
2019,518.7,500.7,526.1,523.7,1,260,1
2019,404.0,416.8,433.2,387.0,1,620,1
2019,347.0,408.5,528.4,506.9,3,480,2
2019,453.6,365.0,375.0,448.0,1,560,1
2019,777.2,692.1,631.9,891.4,1,900,1
2019,401.2,430.4,522.3,408.5,1,480,1
2019,372.7,391.0,448.8,429.0,1,360,1
2019,381.5,537.2,502.6,444.5,1,260,1
2019,354.1,376.5,399.6,377.5,1,300,1
2019,584.7,630.8,585.0,674.5,2,760,2
2019,369.7,465.1,537.4,481.4,1,740,1
2019,399.2,545.7,421.8,410.0,2,560,2
2019,461.7,410.1,497.6,445.6,2,540,2
2019,434.8,494.7,528.9,455.7,2,460,2
2019,531.6,583.2,587.3,607.4,2,700,2
2019,338.1,415.0,447.8,414.6,2,620,2
2019,463.4,519.8,491.9,629.5,2,700,2
2019,462.0,374.6,463.9,558.1,2,560,2
2019,444.9,409.1,439.5,374.8,1,540,1
2019,461.9,590.9,610.0,749.1,1,720,1
2019,404.2,392.9,410.5,374.4,1,400,3
2019,374.5,416.8,478.6,416.3,1,580,1
2019,522.8,545.0,596.8,637.5,2,520,2
2019,539.5,585.1,559.2,583.4,1,760,1
2019,550.6,567.6,521.8,460.0,2,680,2
2019,485.5,607.2,595.3,646.8,3,920,2
2019,349.2,364.3,497.8,407.4,2,560,2
2019,550.4,571.8,561.7,432.4,1,580,1
2019,634.2,655.9,637.9,710.8,1,740,1
2019,510.9,547.8,578.5,683.3,1,640,1
2019,389.3,453.2,468.2,384.5,1,580,1
2019,372.4,434.3,494.4,540.4,2,500,2
2019,454.0,536.7,519.7,561.0,1,700,3
2019,556.7,461.5,575.2,446.2,2,780,2
2019,374.2,571.6,553.0,416.8,2,560,2
2019,440.3,543.8,548.9,670.3,1,540,1
2019,426.2,369.5,333.4,563.1,1,600,3
2019,489.9,536.7,556.8,490.2,1,680,1
